"id","ano","area","posicao_provaAzul","RMSEA.X2","crit","a","bc_homogenea","bc_aleatoria","flag_RMSEA.X2","flag_crit","flag_a","flag_bc_a","flag_polemica","flag_suspeito_1","flag_suspeito_2","flag_inadequado_1","flag_nao_contou","flag_inadequado_2"
70614,2011,"cn",36,0.0392833465999034,0,2.47374823190838,0.807584106846438,0.298912526943606,0,0,0,1,0,0,1,0,0,0
70617,2011,"cn",42,0.0359192308020349,0,1.4671890530675,0.820809159225347,0.511065930529611,0,0,0,0,0,0,0,0,0,0
70637,2011,"cn",37,0.0383912623615274,0,1.72037985583076,0.858701903047868,0.470457277268766,0,0,0,0,0,0,0,0,0,0
70728,2011,"cn",35,0.0264605592144601,0,0.773495277863069,0.543634169546545,0.21149294229345,0,0,0,1,0,0,1,0,0,0
70762,2011,"cn",3,0.0223971356692312,0,2.70217671891134,0.914497554476863,0.536675798294896,0,0,0,0,0,0,0,0,0,0
70807,2011,"cn",43,0.0278590337764456,0,1.15319568356586,0.735461162821175,0.361715159884728,0,0,0,0,0,0,0,0,0,0
70820,2011,"cn",16,0.0251289329438736,0,2.08356515547255,0.803777937369575,0.342045379577206,0,0,0,0,0,0,0,0,0,0
70828,2011,"cn",6,0.0371129002666741,0,0.856333670224322,0.644044831912055,0.358990267186155,0,0,0,0,0,0,0,0,0,0
70904,2011,"cn",24,0.0246305033327352,0,2.07147484360727,0.905271212920396,0.526253082245551,0,0,0,0,0,0,0,0,0,0
70933,2011,"cn",34,0.0165686573866793,0,1.92344346287369,0.88847408324972,0.527702803087813,0,0,0,0,0,0,0,0,0,0
71172,2011,"cn",25,0.0399568886500482,0,0.808774468867665,0.613765801053957,0.314820455061288,0,0,0,0,0,0,0,0,0,0
71182,2011,"cn",39,0.0222897694852272,0,1.32482612058949,0.753949012947271,0.368480211936583,0,0,0,0,0,0,0,0,0,0
71251,2011,"cn",4,0.0228571593619602,0,2.68179175506248,0.899703063937588,0.517882721319822,0,0,0,0,0,0,0,0,0,0
71603,2011,"cn",40,0.0290039026828075,0,2.55542814528767,0.934122525540842,0.589322603533009,0,0,0,0,0,0,0,0,0,0
71700,2011,"cn",45,0.0210892757539576,0,2.19017603005275,0.908143249462286,0.542004509613195,0,0,0,0,0,0,0,0,0,0
71953,2011,"cn",17,0.0279757891972929,0,1.83070475838044,0.708003078343497,0.209381840015181,0,0,0,1,0,0,1,0,0,0
71976,2011,"cn",5,0.0180811456521723,0,2.47221392024616,0.786224590796194,0.28526665145824,0,0,0,1,0,0,1,0,0,0
72204,2011,"cn",7,0.0147220029833081,0,1.24117266797346,0.749481930155678,0.394715367485498,0,0,0,0,0,0,0,0,0,0
72770,2011,"cn",27,0.0285972904000519,0,1.19738488506971,0.709450247453146,0.306627185129084,0,0,0,0,0,0,0,0,0,0
72808,2011,"cn",19,0.0238991968039011,0,1.63642966795389,0.850130556245626,0.513466039791104,0,0,0,0,0,0,0,0,0,0
72998,2011,"cn",30,0.0392692282982735,0,2.57116983689422,0.813604078922367,0.292490842345561,0,0,0,1,0,0,1,0,0,0
73055,2011,"cn",41,0.0232031080932862,0,1.85072507632507,0.871333734566098,0.473713430370063,0,0,0,0,0,0,0,0,0,0
73227,2011,"cn",14,0.02134959547614,0,0.975373294244801,0.655371673437682,0.313706271664098,0,0,0,0,0,0,0,0,0,0
73305,2011,"cn",26,0.0708768144890052,0,0.934806265453103,0.684151952556984,0.432291135929099,1,0,0,0,0,1,1,0,0,0
73367,2011,"cn",2,0.0227938289979968,0,2.33769298305065,0.903302656794631,0.549622254935087,0,0,0,0,0,0,0,0,0,0
73438,2011,"cn",33,0.027563835536569,0,0.47823871136665,0.336159470251993,0.137706700893297,0,0,0,1,0,0,1,0,0,0
73439,2011,"cn",23,0.0209125362465208,0,1.59849003022928,0.84531292735119,0.486807549119116,0,0,0,0,0,0,0,0,0,0
73517,2011,"cn",1,0.0227999960875961,0,0.689173432634276,0.509753825957816,0.223402136184782,0,0,0,1,0,0,1,0,0,0
73678,2011,"cn",29,0.023638983264585,0,0.429400529070689,0.220639477128877,0.0385501908957068,0,0,0,1,0,1,1,1,0,1
73731,2011,"cn",32,0.0468892771432688,0,1.03962696735195,0.666267365145355,0.288793708858459,0,0,0,1,0,0,1,0,0,0
75610,2011,"cn",8,0.0267526129549677,0,1.66290018078354,0.796939524259663,0.436366307155458,0,0,0,0,0,0,0,0,0,0
75618,2011,"cn",10,0.0363821253430951,0,1.18761100708576,0.600606204079281,0.156900579667059,0,0,0,1,0,0,1,0,0,0
75679,2011,"cn",38,0.0388976821228025,0,1.29457104819899,0.557710527572507,0.0917495453462328,0,0,0,1,0,0,1,0,0,0
75742,2011,"cn",12,0.0643603679484918,0,1.34710605513866,0.807583065820822,0.536464897613652,1,0,0,0,0,1,1,0,0,0
75744,2011,"cn",18,0.024815127885402,0,1.5244206860734,0.79871933210348,0.413501421687009,0,0,0,0,0,0,0,0,0,0
58193,2011,"lc",9,0.0235488868043922,0,1.70232580594293,0.446502989433907,0.372379828763239,0,0,0,0,0,0,0,0,0,0
59041,2011,"lc",23,0.0236207762639255,0,1.72646317133985,0.424622569708834,0.360423324498067,0,0,0,0,0,0,0,0,0,0
59053,2011,"lc",25,0.031535811372533,0,1.63639502006414,0.525685387627997,0.479476510503,0,0,0,0,0,0,0,0,0,0
59146,2011,"lc",19,0.038901639910239,0,1.06780676041038,0.364136924645603,0.510307654964161,0,0,0,0,0,0,0,0,0,0
59158,2011,"lc",16,0.0205987909161607,0,1.77388993898445,0.516814535875199,0.555105666329188,0,0,0,0,0,0,0,0,0,0
59583,2011,"lc",12,0.0211026651893965,0,1.55810035186248,0.398049952742566,0.441691016025629,0,0,0,0,0,0,0,0,0,0
70012,2011,"lc",21,0.0416105383036789,0,1.05826983595054,0.35281820421279,0.413739029004993,0,0,0,0,0,0,0,0,0,0
70179,2011,"lc",14,0.0278114434559448,0,2.09554675585426,0.522503726896241,0.541262970604924,0,0,0,0,0,0,0,0,0,0
70370,2011,"lc",11,0.0213926798896163,0,2.98295269742431,0.699180758561552,0.643493599692832,0,0,0,0,0,0,0,0,0,0
70588,2011,"lc",13,0.0222248196662974,0,3.29343988950834,0.713005823328574,0.698751180604121,0,0,0,0,0,0,0,0,0,0
70943,2011,"lc",31,0.0165671165965677,0,3.00558616577297,0.620677858060882,0.575764815806096,0,0,0,0,0,0,0,0,0,0
71418,2011,"lc",44,0.0367800364648165,0,1.24184159598253,0.422647522191247,0.439769070071201,0,0,0,0,0,0,0,0,0,0
71563,2011,"lc",40,0.0216649169861561,0,2.50013148477706,0.624036209794592,0.646457160341831,0,0,0,0,0,0,0,0,0,0
71724,2011,"lc",45,0.0307746269976918,0,1.49488344715851,0.423638598498664,0.468323098564996,0,0,0,0,0,0,0,0,0,0
71746,2011,"lc",30,0.0234374266772886,0,2.17832987700925,0.567170272109643,0.596289055359589,0,0,0,0,0,0,0,0,0,0
71848,2011,"lc",32,0.0371701984219345,0,1.10839731075544,0.0595517300300186,0.0923699596697726,0,0,0,1,0,1,1,0,0,0
71853,2011,"lc",33,0.0224601004420162,0,2.21631373634102,0.560360833451471,0.557246428007521,0,0,0,0,0,0,0,0,0,0
71925,2011,"lc",39,0.0374531626704559,0,1.04753789708259,0.115562595253744,0.134006546824841,0,0,0,1,0,1,1,0,0,0
72011,2011,"lc",43,0.0270806440120416,0,1.76591799515831,0.532957048656442,0.534342652991931,0,0,0,0,0,0,0,0,0,0
72581,2011,"lc",36,0.0150263590967389,0,2.29790665946208,0.48713197391988,0.510591118816386,0,0,0,0,0,0,0,0,0,0
73242,2011,"lc",15,0.0295901258779557,0,1.536172891635,0.486075201880912,0.471149573407007,0,0,0,0,0,0,0,0,0,0
73296,2011,"lc",6,0.0260985863648825,0,1.16446494017702,0.379711168499451,0.47517115950398,0,0,0,0,0,0,0,0,0,0
73386,2011,"lc",35,0.0230954736570379,0,1.44468980637088,0.440273917296132,0.533109236588662,0,0,0,0,0,0,0,0,0,0
73531,2011,"lc",24,0.022378739294214,0,1.68817909446922,0.359379402193653,0.29833044613639,0,0,0,1,0,0,1,0,0,0
73607,2011,"lc",27,0.0279172392182625,0,1.94993795403681,0.49938815188526,0.559081773810032,0,0,0,0,0,0,0,0,0,0
73614,2011,"lc",42,0.0216967334361251,0,2.80966724256691,0.670129156018591,0.624910450269651,0,0,0,0,0,0,0,0,0,0
73670,2011,"lc",34,0.0308116991925442,0,1.2619621967179,0.339387157401069,0.353783101115602,0,0,0,0,0,0,0,0,0,0
73671,2011,"lc",10,0.0339950230323009,0,1.48883741119573,0.423887248278627,0.410629730067636,0,0,0,0,0,0,0,0,0,0
73760,2011,"lc",20,0.029670886840998,0,2.12871107721887,0.456475836085496,0.398588082955106,0,0,0,0,0,0,0,0,0,0
73766,2011,"lc",37,0.0248146964222743,0,2.02229246216733,0.569153979636269,0.606643194030289,0,0,0,0,0,0,0,0,0,0
73783,2011,"lc",17,0.0407563728340284,0,1.02454123482324,0.333636843888758,0.312830919770697,0,0,0,0,0,0,0,0,0,0
73803,2011,"lc",22,0.02794740481383,0,1.3387742232957,0.378675390490782,0.489735663162559,0,0,0,0,0,0,0,0,0,0
73821,2011,"lc",26,0.0207634699875588,0,1.25375073253112,0.332988874218791,0.402340753693286,0,0,0,0,0,0,0,0,0,0
73823,2011,"lc",18,0.0226560085793993,0,1.44023774751903,0.343071999572296,0.299053613769839,0,0,0,1,0,0,1,0,0,0
75832,2011,"lc",28,0.0342775519068985,0,1.60032629413729,0.317163762754396,0.197507849063434,0,0,0,1,0,0,1,0,0,0
75838,2011,"lc",29,0.0254741456337736,0,1.62937592885707,0.483057587026605,0.53106958113982,0,0,0,0,0,0,0,0,0,0
75875,2011,"lc",38,0.0331861832456989,0,1.56075101379818,0.395818069004405,0.439126608254821,0,0,0,0,0,0,0,0,0,0
75944,2011,"lc",8,0.0208176320630697,0,2.82940831031215,0.672606794740167,0.645784760356947,0,0,0,0,0,0,0,0,0,0
76000,2011,"lc",7,0.0204648003450372,0,1.43860298639555,0.450509573351878,0.442431158137053,0,0,0,0,0,0,0,0,0,0
76024,2011,"lc",41,0.0263762118072166,0,1.85324191797481,0.454688990036848,0.523096843460055,0,0,0,0,0,0,0,0,0,0
70034,2011,"mt",24,0.0220333390171688,0,1.73666461922314,0.835548577776871,0.493262929210436,0,0,0,0,0,0,0,0,0,0
70053,2011,"mt",31,0.0293981138431646,0,1.42143504345882,0.838031238991647,0.488280385637834,0,0,0,0,0,0,0,0,0,0
70183,2011,"mt",4,0.022916382258661,0,1.77073899822988,0.887230457355472,0.604648903432082,0,0,0,0,0,0,0,0,0,0
70198,2011,"mt",29,0.0269993527075928,0,1.3935747309668,0.843619724077365,0.550507257005494,0,0,0,0,0,0,0,0,0,0
70201,2011,"mt",20,0.0409050120163639,0,0.849021121339286,0.54851379437412,0.201873766924845,0,0,0,1,0,0,1,0,0,0
70238,2011,"mt",26,0.0279684438903945,0,1.62250748758657,0.855443760893094,0.501170997740776,0,0,0,0,0,0,0,0,0,0
70405,2011,"mt",30,0.0200544748071788,0,1.30832031466273,0.820304248896761,0.52515018965811,0,0,0,0,0,0,0,0,0,0
70406,2011,"mt",39,0.0296570307671659,0,1.41026720282023,0.631198884287084,0.240451315689931,0,0,0,1,0,0,1,0,0,0
70407,2011,"mt",6,0.0243495371049412,0,1.55005650473832,0.866762390110673,0.576728130383024,0,0,0,0,0,0,0,0,0,0
70423,2011,"mt",17,0.0276234000676855,0,1.89168857464271,0.886464971600365,0.558152069212986,0,0,0,0,0,0,0,0,0,0
70432,2011,"mt",22,0.0259978816048425,0,1.23933564901483,0.740013144264733,0.384042650217684,0,0,0,0,0,0,0,0,0,0
70445,2011,"mt",35,0.0300857832121389,0,1.68758846532685,0.86273656340159,0.53978610128179,0,0,0,0,0,0,0,0,0,0
70461,2011,"mt",27,0.0494709589718103,0,1.24191023180393,0.815729369214944,0.559639441776302,0,0,0,0,0,0,0,0,0,0
70501,2011,"mt",11,0.0154910042696186,0,1.71600116383079,0.823504256909611,0.506252807678662,0,0,0,0,0,0,0,0,0,0
70540,2011,"mt",21,0.0436852480132426,111,1.56613981770571,0.494283868936567,0.0390673904959322,0,1,0,1,0,1,1,0,0,0
70563,2011,"mt",37,0.0293678240325218,0,1.58801146528326,0.866039177372388,0.530117734349728,0,0,0,0,0,0,0,0,0,0
70698,2011,"mt",9,0.0226965575798362,0,0.863338313685103,0.619796760005647,0.312132280263518,0,0,0,0,0,0,0,0,0,0
70734,2011,"mt",38,0.0443722567486244,0,1.50823495137699,0.85687637588084,0.549868293779378,0,0,0,0,0,0,0,0,0,0
70745,2011,"mt",43,0.0346201208307758,0,1.47459527329316,0.791539526314966,0.427153263495072,0,0,0,0,0,0,0,0,0,0
71127,2011,"mt",33,0.0410071817293179,0,1.11833708853897,0.722270080667593,0.346697312338143,0,0,0,0,0,0,0,0,0,0
71130,2011,"mt",32,0.044124046448498,31,1.10097832596802,0.603600610319402,0.20839300463744,0,0,0,1,0,0,1,0,0,0
71187,2011,"mt",28,0.0218992387277883,0,1.09610315934064,0.697475491523266,0.376139357967739,0,0,0,0,0,0,0,0,0,0
71238,2011,"mt",7,0.0253460146615277,0,0.996143985129976,0.701976229699647,0.356087201551915,0,0,0,0,0,0,0,0,0,0
71636,2011,"mt",42,0.0323346533367328,0,1.71502835581895,0.695447639114137,0.25286004988485,0,0,0,1,0,0,1,0,0,0
71642,2011,"mt",5,0.0237207525390136,0,1.19212658515057,0.796104432746346,0.516906858224029,0,0,0,0,0,0,0,0,0,0
71649,2011,"mt",1,0.0251700227361979,0,2.15997671099711,0.887263416724124,0.555642346717533,0,0,0,0,0,0,0,0,0,0
71832,2011,"mt",23,0.0344960257214893,0,1.13960209710301,0.643390161597174,0.259890927690323,0,0,0,1,0,0,1,0,0,0
71864,2011,"mt",44,0.0208556657884423,0,1.52539954849432,0.855217070467355,0.545201379718665,0,0,0,0,0,0,0,0,0,0
72028,2011,"mt",25,0.035485072773613,0,1.14508425370577,0.65060873050912,0.255357996904582,0,0,0,1,0,0,1,0,0,0
72045,2011,"mt",10,0.0294215402956989,0,1.7402371417583,0.869103509463449,0.61245988882699,0,0,0,0,0,0,0,0,0,0
72052,2011,"mt",3,0.0274523680709916,0,1.91603922146917,0.889256854787712,0.564076470251831,0,0,0,0,0,0,0,0,0,0
72056,2011,"mt",19,0.0317900499564272,0,1.76032637812229,0.901493708049065,0.641286766728416,0,0,0,0,0,0,0,0,0,0
72124,2011,"mt",13,0.0405191588133203,0,1.46432003579718,0.856796243765646,0.597827779269945,0,0,0,0,0,0,0,0,0,0
72644,2011,"mt",40,0.0252509870067361,0,1.69648015423204,0.887831129171509,0.587598923731648,0,0,0,0,0,0,0,0,0,0
72676,2011,"mt",2,0.0160525450233885,0,2.03276366756263,0.840162730092682,0.520517645495248,0,0,0,0,0,0,0,0,0,0
72687,2011,"mt",36,0.0418648071853723,0,1.38396071892957,0.726630606191128,0.317574709926184,0,0,0,0,0,0,0,0,0,0
72783,2011,"mt",8,0.0243311043380848,0,1.22325049786161,0.795442970324985,0.506580002561618,0,0,0,0,0,0,0,0,0,0
72786,2011,"mt",15,0.0269654337771664,0,1.2239645524179,0.70481450854145,0.341415925442508,0,0,0,0,0,0,0,0,0,0
72788,2011,"mt",34,0.0288716653144708,0,1.01329065041471,0.720979917413137,0.382186506149584,0,0,0,0,0,0,0,0,0,0
72821,2011,"mt",16,0.0183346677533722,0,1.12590667082842,0.754760895735982,0.478592389822611,0,0,0,0,0,0,0,0,0,0
72909,2011,"mt",41,0.0310425851545435,0,1.79319011515724,0.785260029238458,0.386511585567554,0,0,0,0,0,0,0,0,0,0
73038,2011,"mt",45,0.0396576333904955,0,1.43149798767185,0.796543433256427,0.423928094074041,0,0,0,0,0,0,0,0,0,0
73124,2011,"mt",12,0.0411702720546703,0,1.17254520446253,0.795117009690708,0.52775530515002,0,0,0,0,0,0,0,0,0,0
75795,2011,"mt",14,0.0262159527140924,0,1.17387360836754,0.689052501563261,0.323583591081704,0,0,0,0,0,0,0,0,0,0
75890,2011,"mt",18,0.0298845409181041,0,1.90333546261716,0.911569732218219,0.637007573333127,0,0,0,0,0,0,0,0,0,0
6899,2012,"ch",18,0.0248002314196676,0,1.66053223005227,0.81532856350765,0.488205538130159,0,0,0,0,0,0,0,0,0,0
7012,2012,"ch",33,0.0169855997542858,0,1.54568735615036,0.739502816526163,0.447282406435105,0,0,0,0,0,0,0,0,0,0
7559,2012,"ch",35,0.0293551203068145,0,0.649054874463784,0.435845691025399,0.16634814297997,0,0,0,1,0,0,1,0,0,0
7569,2012,"ch",21,0.0224815063432137,0,2.19007222820923,0.841292160497751,0.545639593149301,0,0,0,0,0,0,0,0,0,0
7572,2012,"ch",17,0.030339641650196,0,1.08232889028071,0.688776662695513,0.412172289348806,0,0,0,0,0,0,0,0,0,0
7586,2012,"ch",13,0.037568023749073,0,1.44049209624885,0.789902773967831,0.549963858763278,0,0,0,0,0,0,0,0,0,0
7589,2012,"ch",15,0.0236874187068815,0,1.65104539666352,0.826402516202316,0.490041564090357,0,0,0,0,1,0,0,0,0,0
7592,2012,"ch",12,0.0158685398273833,0,2.28967811900746,0.797872545360619,0.52742531882298,0,0,0,0,0,0,0,0,0,0
7597,2012,"ch",16,0.030670579712647,0,1.08053396061153,0.661288311615767,0.332402881657445,0,0,0,0,0,0,0,0,0,0
7600,2012,"ch",22,0.0184860566014936,0,1.69640503141358,0.803907563901679,0.487717303365638,0,0,0,0,0,0,0,0,0,0
7612,2012,"ch",41,0.0434809860552489,0,1.32782798458347,0.768075516022451,0.4398742345535,0,0,0,0,0,0,0,0,0,0
7795,2012,"ch",8,0.0173054921846354,0,2.17617993823817,0.88377381933312,0.605451790293302,0,0,0,0,0,0,0,0,0,0
7952,2012,"ch",1,0.0123056736195234,0,1.63256731978499,0.782965226039182,0.505249115614954,0,0,0,0,0,0,0,0,0,0
7971,2012,"ch",45,0.0290606307172733,0,1.64653726345468,0.659858260472868,0.295280411748729,0,0,0,1,0,0,1,0,0,0
8011,2012,"ch",6,0.0173767844180569,0,1.72882657933049,0.825338892217853,0.497490107742111,0,0,0,0,0,0,0,0,0,0
8102,2012,"ch",4,0.0148890378763564,0,2.03958333105294,0.843423822476369,0.546972058312679,0,0,0,0,0,0,0,0,0,0
8120,2012,"ch",19,0.0227834328605876,0,2.13346266520877,0.85045712499318,0.545815978366682,0,0,0,0,0,0,0,0,0,0
8166,2012,"ch",24,0.0168856068213848,0,1.90032627652106,0.819394077241028,0.52086575731198,0,0,0,0,0,0,0,0,0,0
8416,2012,"ch",14,0.0210187425913343,0,0.704319692868647,0.482740444558489,0.23893944108274,0,0,0,1,0,0,1,0,0,0
8424,2012,"ch",39,0.0277636816422566,0,1.78780540789837,0.786734913631537,0.442496258928767,0,0,0,0,0,0,0,0,0,0
8438,2012,"ch",38,0.0505126987450349,0,1.13220529298445,0.718569998291475,0.500909273630529,1,0,0,0,0,1,1,0,0,0
8447,2012,"ch",26,0.0166775315425747,0,2.08193184627488,0.846011840521114,0.565782608491744,0,0,0,0,0,0,0,0,0,0
8450,2012,"ch",10,0.0557447286803302,0,0.924235813835183,0.647674850028673,0.346710671299705,1,0,0,0,0,1,1,0,0,0
8451,2012,"ch",42,0.0424253128422412,0,1.469055511739,0.797143322631932,0.480708669455895,0,0,0,0,0,0,0,0,0,0
8452,2012,"ch",32,0.0244545058372385,0,1.9341084305972,0.851122976012542,0.545351637998172,0,0,0,0,0,0,0,0,0,0
8454,2012,"ch",20,0.0420186914146928,0,1.12083225529503,0.466740395338649,0.110741259022025,0,0,0,1,0,0,1,0,0,0
8503,2012,"ch",11,0.0366819964025607,0,2.03786743046792,0.803240361272417,0.466061781925354,0,0,0,0,0,0,0,0,0,0
9054,2012,"ch",9,0.0295414942972301,0,1.29694801934075,0.635681893031774,0.308394303072752,0,0,0,0,0,0,0,0,0,0
9101,2012,"ch",30,0.0281603046080216,0,1.38165181242948,0.714854682797226,0.375419241281092,0,0,0,0,0,0,0,0,0,0
9218,2012,"ch",25,0.0389209573293931,0,0.972586833608257,0.647232066016218,0.31006963273726,0,0,0,0,0,0,0,0,0,0
9689,2012,"ch",5,0.0326153543054868,0,1.37126870531137,0.766707902862523,0.406742423679768,0,0,0,0,0,0,0,0,0,0
9690,2012,"ch",2,0.0191589679044103,0,1.64000390906328,0.802142366960627,0.48722744991269,0,0,0,0,0,0,0,0,0,0
10932,2012,"ch",28,0.0209817180395297,0,2.04081034657128,0.878412639220624,0.609161157517567,0,0,0,0,0,0,0,0,0,0
11047,2012,"ch",3,0.0258685608358341,0,0.628545383822444,0.445435885402589,0.213844088431334,0,0,0,1,0,0,1,0,0,0
11330,2012,"ch",43,0.02546139439401,0,1.41131729443374,0.783740509031091,0.474729309552688,0,0,0,0,0,0,0,0,0,0
11449,2012,"ch",31,0.0348411811062321,0,0.832915549540088,0.443725760319988,0.135164072119008,0,0,0,1,0,0,1,0,0,0
11559,2012,"ch",44,0.0172853883263045,0,1.21175510420463,0.671008090689291,0.37591050318516,0,0,0,0,0,0,0,0,0,0
12077,2012,"ch",37,0.0239446602182584,0,1.12333278947409,0.699025391912932,0.414892016536359,0,0,0,0,0,0,0,0,0,0
13850,2012,"ch",29,0.0161239180190883,0,1.55888414132586,0.762877816068337,0.497417570791152,0,0,0,0,0,0,0,0,0,0
13971,2012,"ch",23,0.0391283540594695,0,0.62032037766613,0.452768150307912,0.171183351417088,0,0,0,1,0,0,1,0,0,0
14075,2012,"ch",27,0.0233862354250732,0,1.53675751584008,0.802630313675264,0.527529954563901,0,0,0,0,0,0,0,0,0,0
14121,2012,"ch",7,0.0159182685897006,0,2.19621173305485,0.877419764678788,0.589607726906253,0,0,0,0,0,0,0,0,0,0
14192,2012,"ch",34,0.0391674878453453,0,0.718567404715362,0.508683168703976,0.216105887156675,0,0,0,1,0,0,1,0,0,0
14529,2012,"ch",40,0.0199670231146553,0,2.14681458957205,0.889200228519558,0.574225561666592,0,0,0,0,0,0,0,0,0,0
15288,2012,"ch",36,0.0397593821596752,61,1.59686031496363,0.466232595273228,0.0709919359895617,0,0,0,1,0,0,1,0,0,0
7394,2012,"cn",23,0.0344381066521069,0,1.18989384942558,0.706106936837811,0.4243079762683,0,0,0,0,0,0,0,0,0,0
7520,2012,"cn",19,0.0228470053241231,0,2.61446217573486,0.916642026261809,0.570310171202687,0,0,0,0,0,0,0,0,0,0
7526,2012,"cn",35,0.0300663759314924,0,1.57815810942288,0.792100752124616,0.381279913965425,0,0,0,0,0,0,0,0,0,0
7530,2012,"cn",18,0.0173076260073651,0,2.35248729245069,0.88464877752359,0.51593893844448,0,0,0,0,0,0,0,0,0,0
7538,2012,"cn",42,0.0274733198786821,0,1.0092799980175,0.619019700267218,0.277156624229411,0,0,0,1,0,0,1,0,0,0
7717,2012,"cn",31,0.0196722965883816,0,1.63109164689417,0.794075638504023,0.425629562426776,0,0,0,0,0,0,0,0,0,0
7720,2012,"cn",1,0.0425382285952931,0,1.70203979738991,0.827647467431767,0.607450109545825,0,0,0,0,0,0,0,0,0,0
7721,2012,"cn",36,0.0233411219411376,0,2.00671116919207,0.85721050761487,0.522222205115367,0,0,0,0,0,0,0,0,0,0
7859,2012,"cn",17,0.0235421005484916,0,0.760481852654165,0.481401551865114,0.192751753339727,0,0,0,1,0,0,1,0,0,0
8039,2012,"cn",5,0.0358545064989891,0,1.35893002883933,0.746066274479234,0.362246226795421,0,0,0,0,0,0,0,0,0,0
8987,2012,"cn",11,0.0345950102019529,0,1.11804357480411,0.68831945262058,0.356127711663531,0,0,0,0,0,0,0,0,0,0
8998,2012,"cn",32,0.0339296589685339,0,1.02186978835113,0.633773258721257,0.315604580803429,0,0,0,0,0,0,0,0,0,0
9749,2012,"cn",14,0.0359955247157692,0,1.66749241031764,0.73508786903354,0.302188831673293,0,0,0,0,0,0,0,0,0,0
10124,2012,"cn",37,0.0216244977313795,0,2.34395511866849,0.879979267733464,0.508285334272362,0,0,0,0,0,0,0,0,0,0
10549,2012,"cn",6,0.0196894505704693,0,2.32868966665945,0.888668090486382,0.512758283178672,0,0,0,0,0,0,0,0,0,0
10698,2012,"cn",27,0.0245066514855705,0,2.25203928213135,0.884482228021413,0.523455237513889,0,0,0,0,0,0,0,0,0,0
10766,2012,"cn",28,0.0415938411769453,0,1.08682390798745,0.584356598306952,0.234008676341758,0,0,0,1,0,0,1,0,0,0
10813,2012,"cn",16,0.0296691800672795,0,1.30241188184884,0.737992753791908,0.446991886672837,0,0,0,0,0,0,0,0,0,0
10925,2012,"cn",15,0.0410635712067104,37,1.71581088258225,0.676566945355045,0.190619244560899,0,0,0,1,0,0,1,0,0,0
11088,2012,"cn",10,0.0231319373451733,0,1.07824190423557,0.553963315469342,0.300545802548038,0,0,0,0,0,0,0,0,0,0
11471,2012,"cn",20,0.0312352075436417,0,1.98600441885404,0.801059140358326,0.371907980565128,0,0,0,0,0,0,0,0,0,0
11473,2012,"cn",25,0.0279838862326743,0,1.21525278894056,0.602265232992535,0.232411705455197,0,0,0,1,0,0,1,0,0,0
11971,2012,"cn",9,0.0287855903589185,0,1.79609322959234,0.838363502310674,0.536015478156535,0,0,0,0,0,0,0,0,0,0
12016,2012,"cn",41,0.0321085843239012,0,2.31633643997884,0.861501561706161,0.440582794557589,0,0,0,0,0,0,0,0,0,0
12242,2012,"cn",12,0.0539514221740339,0,0.44115592170205,0.326422693785141,0.264726009040666,1,0,0,1,0,1,1,0,0,0
12246,2012,"cn",44,0.0215547262690726,0,1.98591286764735,0.832021604022442,0.461168669274336,0,0,0,0,0,0,0,0,0,0
12313,2012,"cn",21,0.0285149354190984,0,1.2894763385827,0.636602523855425,0.215522469479293,0,0,0,1,0,0,1,0,0,0
12466,2012,"cn",45,0.0301482647167788,0,2.3385639309762,0.84145715075397,0.432288030978526,0,0,0,0,0,0,0,0,0,0
13100,2012,"cn",4,0.0220503817303327,0,2.14087385122459,0.835267426114794,0.460478973960699,0,0,0,0,0,0,0,0,0,0
13155,2012,"cn",33,0.0362417726837754,0,1.22373859029648,0.676995662275816,0.282305607639453,0,0,0,1,0,0,1,0,0,0
13470,2012,"cn",7,0.0586128315316083,0,1.13597044178475,0.684750362807087,0.346955867894236,1,0,0,0,0,1,1,0,0,0
13481,2012,"cn",2,0.0166833763990469,0,2.40634517477988,0.897750062349006,0.529659728649526,0,0,0,0,0,0,0,0,0,0
13577,2012,"cn",24,0.0239185887756707,0,2.02062581776357,0.861686623586294,0.473631039850362,0,0,0,0,0,0,0,0,0,0
13601,2012,"cn",40,0.0480193928468618,0,0.927823702235772,0.629681780408919,0.355547499362791,0,0,0,0,0,0,0,0,0,0
13701,2012,"cn",13,0.0448839001688439,0,1.6988850971242,0.76853603058926,0.337625890153454,0,0,0,0,0,0,0,0,0,0
13755,2012,"cn",26,0.0600440303425008,0,2.41435936161029,0.900960401125828,0.567644695897911,1,0,0,0,0,1,1,0,0,0
14148,2012,"cn",34,0.041904995160214,0,1.38764140183269,0.694249781366327,0.2507701870932,0,0,0,1,0,0,1,0,0,0
14165,2012,"cn",22,0.0491269023025574,0,1.11621792078226,0.569828998704285,0.154960866732384,0,0,0,1,0,0,1,0,0,0
14938,2012,"cn",39,0.039121292318938,0,0.724730416531392,0.497219084808337,0.259267408434489,0,0,0,1,0,0,1,0,0,0
14939,2012,"cn",30,0.0288688068307846,0,1.60309421712483,0.778413662429014,0.383662755294325,0,0,0,0,0,0,0,0,0,0
14952,2012,"cn",8,0.0207584186634532,0,1.93743179899781,0.857058657867701,0.512023809865451,0,0,0,0,0,0,0,0,0,0
14970,2012,"cn",3,0.032592070652767,0,1.22958191930965,0.691258202200676,0.351140850552333,0,0,0,0,0,0,0,0,0,0
